,open,close,high,low,volume
0,30.266,27.069,32.835,27.006,83312.0
1,25.794,26.13,28.125,24.573,71105.0
2,26.008,26.349,27.001,24.816,56974.0
3,26.266,25.862,26.568,25.108,49866.0
4,25.862,25.712,26.519,25.351,41895.0
5,25.731,24.369,25.731,23.142,49279.0
6,24.865,24.106,25.303,23.697,57695.0
7,24.325,23.352,24.334,23.055,45771.0
8,23.356,24.13,24.145,23.064,37818.0
9,24.232,25.303,25.4,23.94,48846.0
10,25.303,25.6,26.193,25.303,40813.0
11,25.6,24.826,25.6,24.719,39420.0
12,24.709,23.356,24.719,23.274,33692.0
13,23.259,22.189,23.259,21.945,30242.0
14,22.262,23.176,23.21,22.004,28266.0
15,23.342,21.605,23.342,21.483,30535.0
16,21.41,20.374,22.408,19.702,33607.0
17,20.534,21.24,21.405,19.357,28955.0
18,21.322,21.648,21.668,20.826,32187.0
19,21.532,21.167,21.799,20.977,38329.0
20,20.534,19.464,20.661,19.05,33966.0
21,19.994,17.863,20.194,17.517,30677.0
22,17.809,19.493,19.649,16.106,38389.0
23,19.22,18.442,20.072,18.345,33377.0
24,18.729,17.775,19.026,17.031,24128.0
25,17.512,17.284,18.588,16.155,26032.0
26,19.011,18.291,19.011,15.624,50524.0
27,17.337,16.466,17.663,16.461,34553.0
28,14.822,15.401,16.116,14.822,110538.0
29,15.406,16.943,16.943,15.401,32496.0
30,17.469,18.636,18.636,17.469,36124.0
31,19.464,20.5,20.5,19.332,46058.0
32,20.5,22.549,22.549,19.707,67529.0
33,21.897,20.296,22.325,20.296,25966.0
34,20.296,19.882,21.41,18.525,36883.0
35,20.048,20.977,21.395,19.882,30774.0
36,20.807,20.13,20.899,19.605,42777.0
37,19.902,20.091,20.534,19.454,24977.0
38,19.95,20.646,20.826,19.853,28491.0
39,20.646,21.653,22.101,20.242,50452.0
40,21.702,21.371,21.848,20.13,51611.0
41,20.51,19.235,20.826,19.235,34165.0
42,18.588,18.89,19.697,17.517,35496.0
43,18.977,19.678,19.76,18.014,34746.0
44,18.977,18.7,20.184,18.49,30263.0
45,18.325,18.554,18.826,18.325,24517.0
46,18.247,18.928,18.977,18.004,57716.0
47,18.948,19.979,20.033,18.904,27435.0
48,19.848,19.371,20.286,19.245,21016.0
49,18.924,18.919,19.371,18.782,10664.0
