,open,close,high,low,volume
0,6.659,6.789,6.789,6.659,13536.0
1,6.805,6.624,6.835,6.506,25184.0
2,6.621,6.585,6.621,6.522,8982.0
3,6.591,6.8,6.817,6.591,14263.0
4,6.81,6.654,6.845,6.654,7692.0
5,6.675,6.603,6.705,6.514,9707.0
6,6.603,6.527,6.603,6.246,22289.0
7,6.501,6.654,6.692,6.361,16714.0
8,6.641,6.787,6.845,6.601,31343.0
9,6.754,6.838,6.871,6.736,10802.0
10,6.838,7.088,7.095,6.705,23425.0
11,7.113,7.118,7.21,6.96,18889.0
12,7.088,7.126,7.187,6.991,8196.0
13,7.075,7.215,7.304,6.629,41357.0
14,7.088,7.521,7.521,7.024,30206.0
15,7.475,7.544,7.559,7.307,20489.0
16,7.465,7.276,7.47,7.256,16816.0
17,7.19,7.093,7.256,7.011,12667.0
18,7.083,7.312,7.358,7.062,22286.0
19,7.297,7.437,7.485,7.118,16448.0
20,7.437,7.164,7.437,7.093,16411.0
21,7.185,7.154,7.274,7.1,8319.0
22,7.197,7.661,7.758,6.922,41155.0
23,7.547,7.684,7.692,7.506,14900.0
24,7.656,7.475,7.689,7.159,16594.0
25,7.279,7.335,7.468,7.223,11864.0
26,7.241,6.986,7.521,6.879,29695.0
27,6.986,7.004,7.108,6.968,16021.0
28,7.009,7.06,7.241,6.968,16903.0
29,7.062,7.207,7.264,6.886,25813.0
30,7.088,7.427,7.434,7.085,20411.0
31,7.343,7.598,7.6,7.292,20104.0
32,7.394,7.419,7.534,7.205,13142.0
33,7.317,7.33,7.485,7.317,12634.0
34,7.266,7.343,7.394,7.037,13140.0
35,8.077,8.077,8.077,8.077,651.0
36,8.885,8.286,8.885,8.069,174426.0
37,8.283,8.212,8.324,8.123,49318.0
38,8.199,8.125,8.541,8.082,54450.0
39,8.153,8.138,8.24,8.107,29416.52
40,8.294,7.985,8.304,7.901,47327.0
41,7.911,8.054,8.097,7.911,30460.0
42,8.056,8.161,8.186,7.983,38831.0
43,8.164,8.243,8.255,8.11,50868.0
44,8.184,8.12,8.286,8.095,63821.0
45,8.156,8.227,8.235,7.937,91541.0
46,8.227,8.056,8.227,7.898,71402.0
47,8.026,7.967,8.031,7.784,44219.0
48,7.942,8.143,8.158,7.901,45984.0
49,8.176,8.217,8.426,8.171,86477.0
50,8.207,8.039,8.337,7.97,54248.0
51,8.018,7.712,8.054,7.674,54035.0
52,7.656,7.873,7.904,7.498,42190.0
53,7.957,7.904,8.095,7.85,58287.0
54,7.853,7.646,7.975,7.623,53927.0
55,7.664,7.827,7.837,7.664,31298.0
56,7.84,8.031,8.153,7.84,47950.0
57,8.011,8.25,8.278,8.011,58245.0
58,8.181,8.197,8.334,8.031,47956.0
59,8.286,8.368,8.418,8.023,103421.0
60,8.314,8.515,8.571,8.296,111355.0
61,8.439,8.429,8.569,8.38,57837.0
62,8.426,8.311,8.487,8.199,44196.0
63,8.286,8.597,8.63,8.217,58234.0
64,8.6,8.164,8.633,8.158,37261.0
65,8.179,7.855,8.286,7.83,34447.0
66,7.87,7.661,7.891,7.394,28405.0
67,7.7,7.809,7.842,7.669,38627.0
68,7.875,8.018,8.026,7.875,35701.0
69,8.031,8.059,8.13,7.957,33571.0
70,7.993,8.056,8.184,7.896,36850.0
71,8.056,8.031,8.133,7.929,31831.0
72,8.056,8.592,8.819,7.827,111621.0
73,8.564,9.163,9.303,8.485,133820.0
74,9.0,9.01,9.127,8.796,70929.0
75,8.997,9.038,9.408,8.923,68821.0
76,9.178,9.14,9.275,8.954,47228.0
77,9.229,9.28,9.316,8.951,62275.0
78,9.16,9.334,9.477,9.064,60329.0
79,9.382,9.724,9.816,9.28,57416.0
80,9.726,10.292,10.44,9.395,84410.0
81,10.272,9.647,10.807,9.459,68495.0
82,9.691,9.683,10.065,9.148,99412.0
83,9.724,10.652,10.652,9.719,59749.0
84,11.213,11.126,11.473,10.708,70741.0
85,11.126,12.238,12.238,10.92,64690.0
86,12.238,11.6,12.238,11.09,43950.0
87,11.728,12.465,12.595,11.728,69781.0
88,12.442,12.977,13.711,11.983,78091.0
89,12.799,12.875,12.992,12.276,38073.0
90,12.564,12.72,12.748,12.189,31318.0
91,12.493,12.508,12.737,12.227,30586.0
92,12.62,12.623,13.212,12.365,35180.0
93,12.508,12.518,13.155,12.449,30431.0
94,12.329,11.618,12.495,11.521,39230.0
95,11.735,11.911,12.105,10.741,36060.0
96,11.957,11.473,12.136,11.333,21822.0
97,11.427,10.784,11.791,10.713,24707.0
98,10.802,11.029,11.325,10.246,29263.0
99,11.269,11.241,11.412,10.856,29351.0
100,11.162,10.784,11.162,10.649,22953.0
101,10.58,10.18,11.037,9.706,51089.0
102,10.453,9.841,10.759,9.163,45706.0
103,9.441,10.759,10.825,8.857,49260.0
104,10.682,10.198,10.866,9.951,27210.0
105,10.02,9.311,10.275,9.262,36430.0
106,8.918,8.378,9.397,8.378,66808.0
107,9.0,7.675,9.164,7.54,66717.0
108,7.568,6.906,7.842,6.906,73344.0
109,6.214,7.016,7.564,6.214,141783.0
110,6.914,7.72,7.72,6.648,49669.0
111,8.387,8.493,8.493,7.867,29843.0
112,9.143,9.344,9.344,8.967,120368.0
113,9.618,9.495,10.117,8.796,151574.0
114,8.89,8.546,9.156,8.546,48784.0
115,8.546,8.468,8.996,7.691,52361.0
116,8.468,8.877,9.0,8.468,53554.0
117,8.939,8.984,9.364,8.734,52421.0
118,8.591,8.939,9.201,8.591,38942.0
