,date,open,close,high,low,volume,code
0,2014-12-31,5.493,5.523,5.596,5.444,19649.0,600233
1,2015-01-05,5.523,5.606,5.616,5.498,23219.0,600233
2,2015-01-06,5.567,5.769,5.813,5.523,35066.0,600233
3,2015-01-07,5.769,5.804,5.823,5.621,40788.0,600233
4,2015-01-08,5.735,5.804,5.952,5.587,44912.0,600233
5,2015-01-09,5.759,5.764,5.942,5.675,38129.0,600233
6,2015-01-12,5.73,5.518,5.73,5.468,31132.0,600233
7,2015-01-13,5.523,5.606,5.616,5.483,13890.0,600233
8,2015-01-14,5.606,5.527,5.626,5.518,12563.0,600233
9,2015-01-15,5.527,5.651,5.71,5.483,16798.0,600233
10,2015-01-16,5.626,5.651,5.68,5.567,16401.0,600233
11,2015-01-19,5.596,5.434,5.675,5.384,29965.0,600233
12,2015-01-20,5.473,5.626,5.636,5.473,26632.0,600233
13,2015-01-21,5.651,5.813,5.828,5.631,42507.0,600233
14,2015-01-22,5.833,5.789,5.833,5.739,41610.0,600233
15,2015-01-23,5.794,5.779,5.907,5.754,46260.0,600233
16,2015-01-26,5.754,5.947,5.952,5.744,52402.0,600233
17,2015-01-27,6.011,6.109,6.242,5.966,84172.0,600233
18,2015-01-28,6.055,6.021,6.07,5.947,35908.0,600233
19,2015-01-29,6.011,5.991,6.055,5.897,25996.0,600233
20,2015-01-30,6.006,5.863,6.021,5.858,19548.0,600233
21,2015-02-02,5.818,5.892,5.932,5.764,17221.0,600233
22,2015-02-03,5.892,5.986,6.03,5.878,21906.0,600233
23,2015-02-04,5.986,5.868,6.025,5.868,25520.0,600233
24,2015-02-05,5.942,5.843,5.947,5.833,15178.0,600233
25,2015-02-06,5.774,5.641,5.843,5.621,19566.0,600233
26,2015-02-09,5.616,5.661,5.705,5.611,9091.0,600233
27,2015-02-10,5.67,5.675,5.685,5.626,10079.0,600233
28,2015-02-11,5.675,5.784,5.794,5.67,13696.0,600233
29,2015-02-12,5.774,5.809,5.828,5.725,14009.0,600233
30,2015-02-13,5.828,5.991,6.006,5.809,31653.0,600233
31,2015-02-16,5.981,6.06,6.119,5.966,48913.0,600233
32,2015-02-17,6.109,6.05,6.114,6.011,23234.0,600233
33,2015-02-25,6.065,6.075,6.114,5.976,23045.0,600233
34,2015-02-26,6.109,6.252,6.267,6.06,46346.0,600233
35,2015-02-27,6.257,6.247,6.302,6.198,37637.0,600233
36,2015-03-02,6.262,6.218,6.311,6.203,49211.0,600233
37,2015-03-03,6.213,6.242,6.336,6.188,51826.0,600233
38,2015-03-04,6.213,6.45,6.484,6.213,50696.0,600233
39,2015-03-05,6.435,6.553,6.647,6.376,53900.0,600233
40,2015-03-06,6.558,6.425,6.647,6.4,53644.0,600233
41,2015-03-09,6.435,6.795,6.878,6.351,75575.0,600233
42,2015-03-10,6.834,6.805,6.844,6.681,32925.0,600233
43,2015-03-11,6.805,6.686,6.849,6.632,23819.0,600233
