,open,close,high,low,volume
0,9.241,9.223,9.665,9.15,398504.0
1,9.241,9.286,9.421,8.988,386797.0
2,9.295,9.53,9.846,9.286,618271.0
3,9.539,9.99,10.099,9.485,668239.0
4,9.927,10.207,10.361,9.756,558628.0
5,10.207,10.469,10.659,9.846,642188.0
6,10.514,9.71,11.092,9.557,638189.0
7,9.665,9.738,10.027,9.223,452205.0
8,9.738,10.18,10.243,9.683,437177.0
9,10.18,10.406,10.406,9.918,492413.0
10,10.406,10.072,10.415,9.828,490359.0
11,10.018,9.729,10.018,9.304,427579.0
12,9.837,10.009,10.099,9.719,466475.0
13,10.009,10.388,10.569,10.009,626703.0
14,10.397,10.171,10.478,9.945,408879.0
15,10.162,10.65,10.821,9.945,658019.0
16,10.578,11.291,11.291,10.415,636908.0
17,11.327,11.969,12.176,11.192,752261.0
18,11.878,12.059,12.637,11.662,650258.0
19,11.887,11.4,12.303,10.93,567854.0
20,11.282,11.436,11.625,10.478,562795.0
21,11.273,10.812,11.499,10.659,402714.0
22,10.415,9.729,10.731,9.729,401910.0
23,9.729,9.846,9.936,8.997,370611.0
24,9.954,10.135,10.28,9.71,340905.0
25,10.144,9.476,10.162,9.132,351752.0
26,9.232,8.527,9.232,8.527,323742.0
27,8.753,7.678,8.762,7.678,478993.0
28,7.552,8.103,8.22,6.91,654598.0
29,7.877,7.588,8.374,7.434,445237.0
30,7.606,6.829,7.66,6.829,548380.0
31,6.558,6.206,7.019,6.142,506788.0
32,6.82,6.413,6.82,5.664,710184.0
33,6.142,5.772,6.404,5.772,566928.0
34,5.194,6.097,6.35,5.194,1827051.0
35,6.097,6.712,6.712,6.097,591823.0
36,7.181,7.383,7.383,6.895,310871.0
37,7.963,8.12,8.12,7.705,645077.0
38,8.129,7.982,8.764,7.733,862077.0
39,7.641,7.181,7.871,7.181,479589.0
40,7.181,7.383,7.604,6.647,364331.0
41,7.383,7.88,7.945,7.383,365394.0
42,7.991,7.844,8.184,7.733,383223.0
43,7.761,7.88,8.018,7.558,353445.0
44,7.853,7.807,7.954,7.503,337800.0
45,7.807,8.331,8.424,7.807,557464.0
46,8.331,8.221,8.709,8.009,508197.0
47,8.083,7.402,8.285,7.402,366579.0
48,7.245,7.466,7.558,6.674,463903.0
49,7.531,7.871,7.972,7.31,258016.0
50,7.88,7.521,8.092,7.466,243546.0
51,7.438,7.475,7.577,7.365,177299.0
52,7.466,7.687,7.705,7.181,245774.0
53,7.696,8.129,8.193,7.632,339333.0
54,8.055,8.064,8.46,7.963,354002.0
55,7.917,8.092,8.147,7.834,175745.0
56,8.175,8.221,8.451,8.101,283360.0
57,8.304,8.635,8.635,8.221,402596.0
58,8.635,8.497,8.737,8.359,379737.0
59,8.359,7.834,8.359,7.751,620253.0
60,7.779,8.055,8.055,7.466,458841.0
61,8.193,8.12,8.368,8.0,443691.0
62,8.147,8.534,8.617,8.129,514298.0
63,8.543,7.825,8.635,7.678,562792.0
64,7.466,7.963,8.092,7.254,269928.0
65,7.963,7.687,8.111,7.65,234724.0
66,7.457,7.107,7.687,7.089,264675.0
67,6.766,6.398,6.923,6.398,427732.0
68,5.827,5.763,6.168,5.763,289570.0
69,5.901,5.883,6.233,5.625,310741.0
70,6.168,6.472,6.472,6.113,406842.0
71,6.61,6.859,6.877,6.601,377517.0
72,6.831,6.334,6.859,6.269,406736.0
73,6.371,5.966,6.518,5.735,411755.0
74,5.754,6.306,6.334,5.634,427644.0
75,6.288,6.214,6.702,6.15,389754.0
76,6.168,6.573,6.619,6.085,318208.0
77,6.601,6.573,6.812,6.453,960712.0
78,6.527,6.398,6.592,6.371,336549.0
79,6.527,6.453,6.546,6.26,285376.0
80,6.509,6.076,6.527,5.846,383819.0
81,5.947,5.699,6.104,5.662,242160.0
82,5.8,6.058,6.242,5.68,319161.0
83,6.039,5.846,6.131,5.837,391420.0
84,5.873,5.846,6.085,5.837,209113.0
85,5.827,6.012,6.076,5.763,235064.0
86,6.012,6.14,6.205,5.993,261223.0
87,6.03,6.186,6.38,6.002,352362.0
88,6.15,6.205,6.242,6.104,154757.0
89,6.177,5.92,6.233,5.883,178755.0
90,5.947,5.984,6.002,5.533,129363.0
91,5.873,5.772,5.92,5.708,172141.0
92,5.781,5.818,5.873,5.708,180683.0
93,6.03,6.242,6.325,6.002,342652.0
94,6.196,6.509,6.555,6.196,373578.0
95,6.619,6.849,6.969,6.619,343927.0
96,6.96,7.218,7.457,6.812,455714.0
97,7.153,7.125,7.264,6.914,235324.0
98,7.061,7.42,7.457,7.006,240778.0
99,7.457,7.282,7.512,7.107,265348.0
100,7.273,7.172,7.475,7.089,289326.0
101,7.227,7.438,7.448,7.162,291078.0
102,7.448,7.181,7.945,7.089,422626.0
103,7.273,7.77,7.798,7.273,389930.0
104,7.917,8.101,8.543,7.65,611053.0
105,8.249,8.285,8.562,8.101,390227.0
106,8.23,8.276,8.368,7.825,293878.0
107,8.193,7.963,8.543,7.825,303745.0
108,8.092,8.166,8.276,7.917,179395.0
109,8.101,8.249,8.424,7.917,297093.0
110,8.147,8.35,8.46,7.991,204780.0
111,8.359,8.239,8.46,8.037,197241.0
112,8.184,8.865,8.93,8.147,537299.0
113,8.93,9.28,9.666,8.93,573231.0
114,9.206,9.519,9.694,9.105,320675.0
115,9.39,9.243,9.62,9.224,358854.0
116,9.28,8.58,9.381,8.58,523634.0
117,8.746,8.967,8.976,8.681,407666.0
118,8.985,8.626,9.013,8.543,413551.0
119,8.562,8.331,8.562,8.267,363153.0
120,8.239,8.819,8.819,8.147,357981.0
121,8.875,8.709,9.142,8.552,426030.0
122,8.691,8.451,8.709,8.414,258564.0
123,8.479,8.571,8.608,8.387,206014.0
124,8.58,8.497,8.626,8.341,346984.0
125,8.506,8.405,8.58,8.341,293907.0
126,8.341,8.35,8.405,8.193,271463.0
127,8.368,8.571,8.608,8.322,331729.0
128,8.589,8.47,8.608,8.451,267896.0
129,8.47,8.0,8.552,7.844,296427.0
130,8.009,8.055,8.101,7.678,261430.0
131,8.055,8.193,8.304,7.926,244996.0
132,8.193,8.212,8.239,7.89,197959.0
133,8.175,8.285,8.331,8.147,148019.0
134,8.221,8.083,8.249,8.009,156722.0
135,8.138,8.009,8.175,7.954,179277.0
136,7.963,7.807,8.009,7.779,151319.0
137,7.807,7.825,7.871,7.687,140052.0
138,7.862,7.742,7.89,7.724,107325.0
139,7.715,7.816,7.825,7.65,130453.0
140,7.733,7.88,7.89,7.65,189066.0
141,7.899,8.147,8.341,7.853,275929.0
142,8.175,8.175,8.221,8.083,172691.0
143,8.166,8.276,8.322,8.166,228212.0
144,8.276,8.046,8.313,7.972,190363.0
145,8.009,8.129,8.157,7.899,193434.0
146,8.111,8.589,8.737,8.111,446011.0
147,8.562,8.47,8.644,8.295,315202.0
148,8.424,8.258,8.433,8.12,220885.0
149,8.258,8.212,8.295,8.147,142115.0
150,8.239,7.825,8.341,7.825,264548.0
151,7.834,8.111,8.129,7.834,245310.0
152,8.129,8.203,8.331,7.65,221006.0
153,8.184,8.212,8.267,8.101,173698.0
154,8.239,7.613,8.258,7.402,193470.0
155,7.595,7.623,7.862,7.411,220349.0
156,7.632,7.844,7.853,7.632,191937.0
157,7.742,7.31,7.742,7.264,43673.0
158,7.475,7.457,7.687,7.015,208746.0
159,7.383,6.951,7.521,6.941,213157.0
160,6.951,6.812,7.135,6.684,182768.0
161,6.868,6.647,6.895,6.638,124212.0
162,6.518,6.794,6.877,6.361,225954.0
163,6.684,6.481,6.776,6.398,147713.0
164,6.306,6.555,6.656,6.279,166857.0
165,6.536,6.803,6.859,6.518,181847.0
166,6.794,6.638,6.84,6.573,179724.0
167,6.573,6.444,6.711,6.444,135910.0
168,6.49,6.527,6.564,6.371,100784.0
169,6.555,6.555,6.656,6.518,114557.0
170,6.822,6.674,7.07,6.555,499605.0
171,6.665,6.38,6.72,6.094,318988.0
172,6.315,6.334,6.564,6.177,223244.0
173,6.315,6.748,6.84,6.288,293689.0
174,6.711,6.859,6.997,6.674,229660.0
175,6.822,7.015,7.061,6.822,197348.0
176,6.932,6.914,6.951,6.776,141180.0
177,6.932,6.932,7.07,6.868,173392.0
178,6.914,6.969,7.07,6.905,129905.0
179,6.702,7.227,7.273,6.693,189729.0
180,7.227,7.328,7.392,7.181,207026.0
181,7.328,7.337,7.383,7.162,202151.0
182,7.328,7.236,7.365,7.208,149710.0
183,7.236,7.19,7.245,7.144,140439.0
184,7.264,7.291,7.328,7.199,122784.0
185,7.291,7.135,7.31,7.07,120295.0
186,7.125,7.19,7.245,7.033,99560.0
187,7.199,6.509,7.199,6.472,223123.0
188,6.628,6.619,6.702,6.509,134600.0
189,6.601,6.407,6.702,6.26,179421.0
190,6.453,6.582,6.601,6.398,112119.0
191,6.628,6.987,7.015,6.573,200164.0
192,6.951,6.895,7.098,6.886,188184.0
193,6.895,6.831,7.089,6.711,157097.0
194,6.905,6.969,7.015,6.84,151481.0
195,6.932,6.905,6.997,6.693,210926.0
196,6.812,6.684,6.84,6.582,164812.0
197,6.693,6.665,6.739,6.555,119187.0
198,6.536,6.619,6.711,6.499,84812.0
199,6.684,6.748,6.868,6.684,145089.0
200,6.72,7.033,7.033,6.665,201282.0
201,6.96,6.868,7.07,6.831,142366.0
202,6.868,6.951,6.997,6.84,173791.0
203,6.987,7.089,7.236,6.951,309763.0
204,7.144,7.365,7.365,7.135,265022.0
205,7.328,7.383,7.65,7.273,256041.0
206,7.365,7.448,7.512,7.328,144776.0
207,7.42,7.429,7.687,7.291,244981.0
208,7.42,7.65,7.807,7.411,244358.0
209,7.733,8.055,8.212,7.733,369508.0
210,8.055,7.825,8.055,7.715,201883.0
211,7.917,7.954,8.046,7.65,235386.0
212,7.982,7.798,8.037,7.751,206447.0
213,7.798,7.844,7.88,7.641,150527.0
214,7.844,8.212,8.359,7.844,323111.0
215,8.193,8.157,8.23,8.055,149939.0
216,8.571,8.341,8.737,8.304,633520.0
217,8.267,8.101,8.368,7.991,272973.0
218,8.249,8.212,8.608,8.193,508625.0
219,8.193,7.982,8.285,7.871,344559.0
220,7.972,7.531,7.982,7.282,400613.0
221,7.475,7.531,7.705,7.457,189761.0
222,7.494,7.641,7.687,7.392,193652.0
223,7.613,7.457,7.613,7.3,171080.0
224,7.448,7.567,7.604,7.392,167101.0
225,7.613,7.761,7.816,7.531,213108.0
226,7.733,7.595,7.751,7.494,178758.0
227,7.577,7.669,7.788,7.549,116863.0
228,7.724,8.064,8.193,7.687,284546.0
229,8.064,8.028,8.147,7.936,220119.0
230,7.982,8.083,8.147,7.982,135697.0
231,8.12,7.807,8.258,7.77,275603.0
232,7.779,7.567,7.779,7.549,148386.0
233,7.531,7.595,7.687,7.512,101822.0
234,7.623,7.586,7.669,7.521,121367.0
235,7.595,7.715,7.77,7.466,196819.0
236,7.641,7.613,7.751,7.567,141463.0
237,7.613,7.659,7.659,7.457,130858.0
238,7.669,7.825,7.899,7.613,203782.0
239,7.77,7.549,7.77,7.466,172610.0
240,7.512,7.512,7.613,7.494,142519.0
241,7.438,7.475,7.531,7.374,139775.0
242,7.503,7.549,7.641,7.494,114479.0
243,7.549,7.42,7.586,7.411,119783.0
244,7.475,7.42,7.558,7.374,121749.0
245,7.411,7.485,7.485,7.291,142878.0
246,7.466,7.411,7.521,7.365,156496.0
247,7.365,7.31,7.42,7.3,110485.0
248,7.319,7.595,7.613,7.319,246624.0
