,open,close,high,low,volume
0,14.837,14.662,15.423,14.213,561544.0
1,14.642,16.009,16.106,13.744,570752.0
2,16.058,16.604,17.073,15.628,525312.0
3,16.575,17.99,18.156,16.097,629333.0
4,17.571,16.194,18.527,16.194,789463.0
5,15.618,16.712,17.083,14.623,559056.0
6,16.712,16.965,17.571,16.712,471746.0
7,16.985,17.961,18.059,16.575,533535.0
8,17.961,17.971,18.527,17.18,449555.0
9,17.942,17.971,18.049,16.224,434438.0
10,18.01,19.035,19.474,17.288,969435.0
11,18.84,18.342,19.279,18.039,594615.0
12,18.117,17.766,18.293,17.278,357807.0
13,17.571,18.108,18.42,17.083,355035.0
14,18.117,19.669,19.796,18.108,570747.0
15,19.718,20.48,21.358,19.416,551926.0
16,20.47,20.304,20.987,19.572,391892.0
17,19.689,18.518,20.294,18.303,406446.0
18,18.342,18.244,18.547,17.024,348330.0
19,18.205,16.975,18.205,16.604,269562.0
20,16.487,15.277,16.585,15.277,280505.0
21,15.277,14.837,15.726,13.754,330680.0
22,15.013,15.111,15.326,14.427,325824.0
23,15.169,13.939,15.169,13.666,266486.0
24,13.227,12.543,13.354,12.543,228859.0
25,12.827,11.294,12.895,11.294,393605.0
26,10.738,12.046,12.124,10.162,622085.0
27,11.714,10.933,12.397,10.884,412457.0
28,10.738,9.849,11.118,9.84,385368.0
29,9.4,9.303,10.738,8.863,495666.0
30,10.23,9.664,10.23,8.395,515523.0
31,9.186,8.697,9.664,8.697,293330.0
32,9.566,9.566,9.566,9.566,4637.0
33,10.523,10.523,10.523,10.523,51865.0
34,11.577,10.991,11.577,9.469,767517.0
35,11.489,12.094,12.094,11.284,471465.0
36,12.67,12.885,13.168,12.202,736423.0
37,12.573,13.734,14.027,12.251,602692.0
38,13.471,13.49,13.969,12.885,473012.0
39,13.373,13.764,13.939,13.178,440169.0
40,13.793,13.178,13.949,12.817,456796.0
41,12.69,11.86,12.983,11.86,452551.0
42,11.265,10.923,11.694,10.679,482593.0
43,11.235,12.007,12.016,10.699,377591.0
44,11.782,11.275,12.26,11.235,325465.0
45,11.372,11.694,11.909,11.323,312404.0
46,11.519,10.952,11.645,10.757,255782.0
47,11.109,11.968,11.997,10.952,318415.0
48,11.909,11.558,12.143,11.509,294295.0
49,11.226,11.655,11.958,11.04,236984.0
50,11.831,12.055,12.153,11.743,254478.0
51,12.251,12.788,12.944,12.075,364624.0
52,12.7,13.266,13.842,12.543,589184.0
53,13.324,13.363,13.793,13.061,583277.0
54,13.266,13.256,13.354,12.612,438942.0
